online_order,book_table,votes,location,rest_type,cuisines,approx_costfor_two_people,listed_intype,listed_incity,rating
1,0,216,Basavanagudi,Cafe,"Cafe, Continental, Beverages, Desserts",500.0,Delivery,Banashankari,4.1
1,0,324,Banashankari,Cafe,"Cafe, Italian, Continental",700.0,Delivery,Banashankari,4.0
1,0,231,Kumaraswamy Layout,Quick Bites,"North Indian, Chinese, Rolls, Biryani, Kebab",400.0,Delivery,Banashankari,2.6
1,0,102,Uttarahalli,Casual Dining,"South Indian, North Indian, Chinese, Beverages",400.0,Delivery,Banashankari,3.4
1,0,133,Banashankari,Cafe,"Cafe, Fast Food, Continental, Chinese, Momos",800.0,Delivery,Banashankari,3.9
1,0,45,Banashankari,Casual Dining,"Pizza, Italian, Salad",800.0,Delivery,Banashankari,2.8
1,0,149,Kumaraswamy Layout,Quick Bites,"Fast Food, Chinese, Rolls",300.0,Delivery,Banashankari,3.9
1,0,75,Banashankari,Quick Bites,"Fast Food, Chinese",200.0,Delivery,Banashankari,3.8
1,0,53,Rajarajeshwari Nagar,Delivery,"Mexican, Italian",600.0,Delivery,Banashankari,4.0
1,1,815,Jayanagar,Casual Dining,"North Indian, Chinese",900.0,Delivery,Banashankari,4.2
1,1,633,Banashankari,Casual Dining,"North Indian, Chinese",800.0,Delivery,Banashankari,4.0
1,0,56,Jayanagar,Dessert Parlor,"Ice Cream, Desserts, Beverages",400.0,Delivery,Banashankari,3.5
1,0,82,Banashankari,Quick Bites,"South Indian, North Indian, Chinese, Street Food",300.0,Delivery,Banashankari,3.0
1,0,35,Jayanagar,Quick Bites,Fast Food,200.0,Delivery,Banashankari,3.7
1,0,20,Basavanagudi,Quick Bites,"Juices, Fast Food",150.0,Delivery,Banashankari,3.6
1,0,14,Kumaraswamy Layout,Quick Bites,"South Indian, Chinese, Street Food",250.0,Delivery,Banashankari,3.1
1,0,70,Banashankari,Dessert Parlor,"Fast Food, Desserts, Ice Cream",400.0,Delivery,Banashankari,3.9
1,0,91,Jayanagar,Cafe,"Cafe, Fast Food, Chinese",300.0,Delivery,Banashankari,3.9
1,0,45,Jayanagar,Quick Bites,Biryani,200.0,Delivery,Banashankari,3.6
1,0,7,Banashankari,Quick Bites,"North Indian, Chinese",250.0,Delivery,Banashankari,3.4
1,0,28,Banashankari,Quick Bites,Fast Food,150.0,Delivery,Banashankari,3.8
1,0,24,Banashankari,Casual Dining,"North Indian, Chinese",600.0,Delivery,Banashankari,3.6
1,0,36,Basavanagudi,Dessert Parlor,"Desserts, Momos",200.0,Delivery,Banashankari,3.8
1,0,11,Jayanagar,Quick Bites,Fast Food,200.0,Delivery,Banashankari,3.5
1,0,77,Kumaraswamy Layout,Cafe,"Cafe, Continental, Fast Food",650.0,Delivery,Banashankari,3.8
1,0,8,Banashankari,Sweet Shop,"Mithai, Street Food",100.0,Delivery,Banashankari,3.2
1,0,14,Jayanagar,Quick Bites,South Indian,100.0,Delivery,Banashankari,3.7
1,0,210,Kumaraswamy Layout,Casual Dining,"North Indian, Chinese, Fast Food",600.0,Delivery,Banashankari,3.8
1,0,130,Jayanagar,Cafe,"Cafe, Italian, Pizza",650.0,Delivery,Banashankari,4.1
1,0,30,Jayanagar,Beverage Shop,"Beverages, Tea",100.0,Delivery,Banashankari,4.1
1,0,144,Banashankari,Cafe,"Chinese, Cafe, Italian",700.0,Delivery,Banashankari,3.8
1,0,11,Basavanagudi,Bar,"North Indian, Seafood, Chinese",800.0,Delivery,Banashankari,3.4
1,0,133,Jayanagar,Casual Dining,"Chinese, Thai, Continental, North Indian",700.0,Delivery,Banashankari,3.7
1,0,136,Jayanagar,Quick Bites,"South Indian, Fast Food",350.0,Delivery,Banashankari,4.0
1,0,4,Basavanagudi,Quick Bites,"South Indian, North Indian, Chinese",200.0,Delivery,Banashankari,3.1
1,0,11,Basavanagudi,"Sweet Shop, Quick Bites","Mithai, South Indian, Street Food, Fast Food",200.0,Delivery,Banashankari,3.5
1,0,74,Basavanagudi,Quick Bites,"South Indian, North Indian, Chinese",300.0,Delivery,Banashankari,3.8
1,0,30,Basavanagudi,Quick Bites,"South Indian, North Indian, Desserts",300.0,Delivery,Banashankari,3.7
1,0,7,Basavanagudi,Quick Bites,"South Indian, Burger",200.0,Delivery,Banashankari,3.0
1,0,75,Banashankari,"Cafe, Quick Bites","Cafe, South Indian",200.0,Delivery,Banashankari,3.8
1,0,54,Basavanagudi,Cafe,"Cafe, Beverages",600.0,Delivery,Banashankari,3.7
1,0,23,Basavanagudi,Kiosk,"Beverages, Desserts",100.0,Delivery,Banashankari,3.6
1,0,119,Banashankari,Casual Dining,"North Indian, Chinese",400.0,Delivery,Banashankari,3.2
1,0,73,Banashankari,Quick Bites,"Biryani, Fast Food",400.0,Delivery,Banashankari,3.7
1,0,58,Basavanagudi,Cafe,"Cafe, Fast Food",400.0,Delivery,Banashankari,3.4
1,0,129,Banashankari,Casual Dining,"Mangalorean, Seafood, North Indian",600.0,Delivery,Banashankari,3.6
1,0,24,Banashankari,Quick Bites,"Biryani, Chinese, North Indian",250.0,Delivery,Banashankari,3.6
1,0,175,Kumaraswamy Layout,Quick Bites,"Chinese, North Indian",400.0,Delivery,Banashankari,3.0
1,0,21,Mysore Road,Quick Bites,South Indian,300.0,Delivery,Banashankari,3.7
1,0,41,South Bangalore,Food Truck,"Pizza, Fast Food, BBQ",400.0,Delivery,Banashankari,3.5
1,0,35,Jayanagar,Quick Bites,"Seafood, Mangalorean",300.0,Delivery,Banashankari,3.6
1,0,176,Basavanagudi,Casual Dining,"Andhra, North Indian, Chinese",800.0,Delivery,Banashankari,4.1
1,0,45,Banashankari,Beverage Shop,"Beverages, Ice Cream, Fast Food",300.0,Delivery,Banashankari,3.5
1,0,47,Jayanagar,"Quick Bites, Dessert Parlor","Fast Food, Desserts, Beverages",400.0,Delivery,Banashankari,3.7
1,1,36,Jayanagar,Casual Dining,"Chinese, North Indian, Pizza, Italian",650.0,Delivery,Banashankari,3.7
1,0,52,Kumaraswamy Layout,"Beverage Shop, Quick Bites","Beverages, Fast Food",400.0,Delivery,Banashankari,3.8
1,0,123,Banashankari,Quick Bites,Fast Food,200.0,Delivery,Banashankari,2.7
1,0,59,Kumaraswamy Layout,Casual Dining,North Indian,700.0,Delivery,Banashankari,3.6
1,0,4,Kumaraswamy Layout,Quick Bites,"South Indian, Biryani",300.0,Delivery,Banashankari,3.2
1,0,101,Banashankari,Quick Bites,"Biryani, Fast Food",400.0,Delivery,Banashankari,3.8
1,0,54,Banashankari,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,Delivery,Banashankari,3.7
1,0,22,Basavanagudi,Quick Bites,Fast Food,200.0,Delivery,Banashankari,3.6
1,0,31,Banashankari,Takeaway,"Rolls, Lebanese",250.0,Delivery,Banashankari,3.1
1,0,29,Kumaraswamy Layout,Cafe,"Cafe, Fast Food, Chinese",500.0,Delivery,Banashankari,3.0
1,0,6,Jayanagar,Beverage Shop,Beverages,100.0,Delivery,Banashankari,3.4
1,0,22,Basavanagudi,Quick Bites,"South Indian, North Indian, Chinese",250.0,Delivery,Banashankari,3.0
1,0,11,Banashankari,Quick Bites,North Indian,500.0,Delivery,Banashankari,2.9
1,0,101,Basavanagudi,Quick Bites,South Indian,150.0,Delivery,Banashankari,3.9
1,1,442,Jayanagar,"Pub, Casual Dining","Continental, Finger Food, Seafood, Pizza",1200.0,Delivery,Banashankari,4.1
1,0,155,Basavanagudi,Quick Bites,"Biryani, Fast Food",400.0,Delivery,Banashankari,3.5
1,0,12,Banashankari,"Beverage Shop, Quick Bites","Beverages, Fast Food, Juices",150.0,Delivery,Banashankari,3.4
1,0,15,Basavanagudi,Quick Bites,South Indian,100.0,Delivery,Banashankari,3.6
1,0,10,Basavanagudi,Quick Bites,South Indian,200.0,Delivery,Banashankari,3.5
1,0,25,Banashankari,Quick Bites,South Indian,300.0,Delivery,Banashankari,3.8
1,0,61,Banashankari,Quick Bites,"North Indian, Chinese",300.0,Delivery,Banashankari,3.8
1,0,23,Uttarahalli,Quick Bites,"Chinese, Street Food, Ice Cream",300.0,Delivery,Banashankari,3.7
1,0,25,Basavanagudi,Quick Bites,"Sandwich, Fast Food, Rolls",350.0,Delivery,Banashankari,3.8
1,0,40,Kumaraswamy Layout,Quick Bites,"South Indian, North Indian, Chinese, Fast Food",200.0,Delivery,Banashankari,3.7
1,0,4,Basavanagudi,Quick Bites,Rolls,100.0,Delivery,Banashankari,3.3
1,0,8,Basavanagudi,Quick Bites,"Fast Food, Street Food",150.0,Delivery,Banashankari,3.4
1,0,32,Kumaraswamy Layout,Quick Bites,"North Indian, Chinese",300.0,Delivery,Banashankari,3.5
1,0,10,Basavanagudi,Quick Bites,South Indian,200.0,Delivery,Banashankari,3.3
1,0,6,Basavanagudi,Quick Bites,"Fast Food, Rolls",300.0,Delivery,Banashankari,3.4
1,0,53,Jayanagar,Quick Bites,"Ice Cream, Beverages, Fast Food",250.0,Delivery,Banashankari,3.8
1,0,67,Kumaraswamy Layout,Casual Dining,North Indian,700.0,Delivery,Banashankari,3.7
1,0,23,Jayanagar,Sweet Shop,Mithai,250.0,Delivery,Banashankari,2.9
1,0,19,Banashankari,Quick Bites,"South Indian, North Indian",200.0,Delivery,Banashankari,3.4
1,0,24,Banashankari,Quick Bites,"Desserts, Fast Food, Continental",300.0,Delivery,Banashankari,3.6
1,0,232,Jayanagar,Quick Bites,"South Indian, Chinese",400.0,Delivery,Banashankari,4.0
1,0,221,Jayanagar,Casual Dining,Chinese,700.0,Delivery,Banashankari,3.9
1,1,1063,Jayanagar,"Casual Dining, Bar","Italian, Fast Food, Salad, BBQ",1200.0,Delivery,Banashankari,4.1
1,0,93,Basavanagudi,Quick Bites,Street Food,200.0,Delivery,Banashankari,3.7
1,0,233,Jayanagar,Casual Dining,"Italian, Pizza, North Indian, Salad",800.0,Delivery,Banashankari,3.9
1,0,211,Jayanagar,Casual Dining,"Fast Food, Continental, Beverages, Salad, Healthy Food",500.0,Delivery,Banashankari,3.9
1,0,1778,Jayanagar,Quick Bites,"North Indian, South Indian, Fast Food, Juices",200.0,Delivery,Banashankari,4.0
1,0,218,Vijay Nagar,Casual Dining,"North Indian, Chinese, South Indian",800.0,Delivery,Banashankari,3.6
1,0,514,Basavanagudi,Cafe,"Cafe, Italian, Beverages",600.0,Delivery,Banashankari,3.7
1,1,866,Jayanagar,Casual Dining,"North Indian, Continental",900.0,Delivery,Banashankari,4.0
1,0,96,Kumaraswamy Layout,Quick Bites,North Indian,400.0,Delivery,Banashankari,3.2
1,0,80,Banashankari,Quick Bites,"Tibetan, Momos",250.0,Delivery,Banashankari,3.5
1,0,73,Basavanagudi,Bakery,"Bakery, French, Desserts",300.0,Delivery,Banashankari,4.0
1,0,84,Jayanagar,Sweet Shop,"Mithai, Street Food",400.0,Delivery,Banashankari,3.9
1,0,88,Banashankari,Quick Bites,"South Indian, North Indian, Chinese, Biryani",350.0,Delivery,Banashankari,3.5
1,0,179,Banashankari,Casual Dining,"North Indian, Chinese, Beverages",600.0,Delivery,Banashankari,3.5
1,0,61,Basavanagudi,Quick Bites,Juices,100.0,Delivery,Banashankari,3.8
1,0,128,Uttarahalli,Casual Dining,"North Indian, Chinese, Biryani, South Indian",450.0,Delivery,Banashankari,3.7
1,0,339,Jayanagar,Quick Bites,"South Indian, North Indian, Chinese",400.0,Delivery,Banashankari,3.8
1,0,449,Basavanagudi,Quick Bites,Street Food,100.0,Delivery,Banashankari,4.1
1,0,210,Jayanagar,"Dessert Parlor, Beverage Shop",Beverages,150.0,Delivery,Banashankari,4.1
1,0,57,Basavanagudi,Quick Bites,"Juices, South Indian, Chinese, Fast Food",200.0,Delivery,Banashankari,3.7
1,0,213,Banashankari,Quick Bites,"North Indian, South Indian, Chinese, Biryani, Seafood",400.0,Delivery,Banashankari,3.0
1,0,208,Jayanagar,"Beverage Shop, Quick Bites","Tea, Beverages, Fast Food",250.0,Delivery,Banashankari,3.2
1,0,70,Banashankari,Quick Bites,South Indian,100.0,Delivery,Banashankari,3.8
1,0,219,Basavanagudi,Cafe,"Cafe, Italian",600.0,Delivery,Banashankari,4.0
1,0,59,Banashankari,Quick Bites,"North Indian, Street Food",200.0,Delivery,Banashankari,3.7
1,0,10,Banashankari,Quick Bites,"Fast Food, Burger",500.0,Delivery,Banashankari,3.1
1,0,9,Kumaraswamy Layout,Quick Bites,"Fast Food, Momos",400.0,Delivery,Banashankari,3.0
1,0,124,Kumaraswamy Layout,Casual Dining,"Biryani, North Indian, Chinese, Seafood",750.0,Delivery,Banashankari,3.7
1,0,19,Kumaraswamy Layout,Quick Bites,South Indian,100.0,Delivery,Banashankari,3.7
1,0,4,Basavanagudi,Quick Bites,"Healthy Food, South Indian",150.0,Delivery,Banashankari,3.3
1,0,4,Kumaraswamy Layout,Dessert Parlor,"Desserts, Ice Cream",150.0,Delivery,Banashankari,3.3
1,0,21,Basavanagudi,Dessert Parlor,"Ice Cream, Desserts",200.0,Delivery,Banashankari,3.8
1,0,8,Banashankari,"Quick Bites, Bakery","South Indian, Bakery, Chinese",250.0,Delivery,Banashankari,3.4
1,0,10,Kumaraswamy Layout,Quick Bites,"North Indian, Chinese, South Indian",400.0,Delivery,Banashankari,3.5
1,0,10,Kumaraswamy Layout,Quick Bites,North Indian,400.0,Delivery,Banashankari,3.5
1,0,4,Kumaraswamy Layout,Quick Bites,"Momos, Tibetan, Chinese",200.0,Delivery,Banashankari,3.2
1,0,4,Banashankari,Delivery,North Indian,350.0,Delivery,Banashankari,3.1
1,0,16,JP Nagar,"Takeaway, Delivery","Healthy Food, North Indian, Thai",500.0,Delivery,Banashankari,3.6
1,0,4,Kumaraswamy Layout,Beverage Shop,Unknown,100.0,Delivery,Banashankari,3.3
1,0,12,Jayanagar,Quick Bites,"Fast Food, Sandwich",300.0,Delivery,Banashankari,3.4
1,0,14,Jayanagar,Casual Dining,"North Indian, South Indian",600.0,Delivery,Banashankari,3.9
1,0,0,Jayanagar,Quick Bites,"North Indian, Chinese, Rolls, Bakery, Arabian, Charcoal Chicken, Desserts",300.0,Delivery,Banashankari,3.7
1,0,5,City Market,"Takeaway, Delivery","South Indian, Chinese, Continental, Biryani",199.0,Delivery,Banashankari,2.8
1,0,5,Basavanagudi,"Casual Dining, Bar","South Indian, North Indian, Chinese, Biryani",800.0,Delivery,Banashankari,3.3
1,0,15,Banashankari,Quick Bites,"North Indian, South Indian, Chinese, Biryani",250.0,Delivery,Banashankari,3.5
1,0,4,Basavanagudi,Casual Dining,"North Indian, Fast Food",500.0,Delivery,Banashankari,3.4
1,0,17,Basavanagudi,Quick Bites,"Chinese, Fast Food",300.0,Delivery,Banashankari,3.6
1,0,6,Banashankari,Quick Bites,"South Indian, North Indian",500.0,Delivery,Banashankari,3.3
1,0,10,Banashankari,Quick Bites,South Indian,100.0,Delivery,Banashankari,3.4
1,1,775,Banashankari,Casual Dining,"North Indian, Mughlai, Chinese",800.0,Delivery,Banashankari,4.1
1,1,2022,Jayanagar,Casual Dining,"North Indian, South Indian",1000.0,Delivery,Banashankari,4.2
1,1,150,Banashankari,Cafe,"Cafe, Italian, Continental",600.0,Delivery,Banashankari,4.2
1,0,232,Basavanagudi,Casual Dining,"North Indian, Chinese",750.0,Delivery,Banashankari,4.0
1,0,38,Basavanagudi,Quick Bites,Chinese,200.0,Delivery,Banashankari,3.9
1,1,431,Jayanagar,Casual Dining,North Indian,800.0,Delivery,Banashankari,3.5
1,1,2115,Banashankari,Casual Dining,"Pizza, Italian, Continental, Desserts",800.0,Delivery,Banashankari,4.2
1,0,30,Uttarahalli,Quick Bites,"Fast Food, Burger, Pizza",200.0,Delivery,Banashankari,3.4
1,0,150,Jayanagar,Casual Dining,North Indian,800.0,Delivery,Banashankari,4.2
1,0,12,Kumaraswamy Layout,Quick Bites,"Chinese, Biryani",200.0,Delivery,Banashankari,3.3
1,0,155,Jayanagar,Casual Dining,"South Indian, North Indian, Chinese, Street Food",450.0,Delivery,Banashankari,3.8
1,0,33,Basavanagudi,Quick Bites,Fast Food,200.0,Delivery,Banashankari,3.7
1,1,666,Jayanagar,"Casual Dining, Bar","Andhra, Biryani, North Indian, Chinese",1000.0,Delivery,Banashankari,4.1
1,0,240,Basavanagudi,Cafe,Cafe,700.0,Delivery,Banashankari,3.9
1,0,918,Banashankari,"Cafe, Casual Dining","Cafe, Mexican, Italian",800.0,Delivery,Banashankari,3.8
1,0,465,Jayanagar,Casual Dining,"South Indian, North Indian, Chinese, Street Food",600.0,Delivery,Banashankari,4.0
1,1,970,Jayanagar,"Microbrewery, Casual Dining","North Indian, Continental, Finger Food, American, Asian",1500.0,Delivery,Banashankari,4.1
1,0,128,Banashankari,Quick Bites,"North Indian, Chinese",300.0,Delivery,Banashankari,3.3
1,0,241,Kumaraswamy Layout,Quick Bites,"North Indian, Chinese",300.0,Delivery,Banashankari,3.6
1,0,22,Banashankari,Quick Bites,South Indian,200.0,Delivery,Banashankari,3.4
1,0,734,Banashankari,Quick Bites,"South Indian, North Indian, Chinese, Street Food",200.0,Delivery,Banashankari,4.3
1,0,130,Jayanagar,Quick Bites,"North Indian, Biryani",400.0,Delivery,Banashankari,3.8
1,0,261,Jayanagar,Cafe,"Cafe, Continental, Beverages",700.0,Delivery,Banashankari,4.2
1,0,191,Kumaraswamy Layout,Quick Bites,"South Indian, North Indian, Chinese, Street Food, Beverages",300.0,Delivery,Banashankari,4.0
1,0,364,Basavanagudi,Casual Dining,"South Indian, Chinese, North Indian, Street Food, Rolls, Juices",550.0,Delivery,Banashankari,4.1
1,0,133,Banashankari,Quick Bites,"Mangalorean, South Indian, North Indian",300.0,Delivery,Banashankari,3.8
1,0,888,Banashankari,Casual Dining,"North Indian, South Indian, Chinese, Fast Food, Juices",750.0,Delivery,Banashankari,3.9
1,0,13,Banashankari,Cafe,"Cafe, Chinese, Continental, Italian",400.0,Delivery,Banashankari,3.1
1,0,750,Basavanagudi,Casual Dining,"North Indian, Chinese, South Indian",500.0,Delivery,Banashankari,3.9
1,1,164,Banashankari,Cafe,"Cafe, Chinese, Continental, Italian",500.0,Delivery,Banashankari,4.2
1,0,6,Banashankari,Delivery,"Tea, Beverages",200.0,Delivery,Banashankari,3.2
1,0,527,Basavanagudi,Casual Dining,North Indian,500.0,Delivery,Banashankari,3.8
0,0,345,Banashankari,Dessert Parlor,"Ice Cream, Desserts",400.0,Desserts,Banashankari,4.3
0,0,356,Banashankari,Sweet Shop,Mithai,150.0,Desserts,Banashankari,4.4
1,0,17,Banashankari,Dessert Parlor,"Desserts, Beverages",400.0,Desserts,Banashankari,3.7
1,0,38,Banashankari,Dessert Parlor,Ice Cream,150.0,Desserts,Banashankari,3.9
0,0,78,Banashankari,"Bakery, Dessert Parlor",Bakery,150.0,Desserts,Banashankari,3.7
0,0,60,Banashankari,Dessert Parlor,Bakery,400.0,Desserts,Banashankari,3.8
1,0,115,Banashankari,Sweet Shop,"Mithai, Street Food",400.0,Desserts,Banashankari,4.0
0,0,39,Banashankari,Bakery,"Bakery, Desserts",300.0,Desserts,Banashankari,3.8
1,0,116,Banashankari,Dessert Parlor,"Ice Cream, Desserts, Beverages, Sandwich",400.0,Desserts,Banashankari,3.9
1,0,918,Banashankari,"Cafe, Casual Dining","Cafe, Mexican, Italian",800.0,Desserts,Banashankari,3.8
0,0,46,Banashankari,"Sweet Shop, Quick Bites","Mithai, Street Food",400.0,Desserts,Banashankari,3.7
1,0,41,Banashankari,Dessert Parlor,Desserts,300.0,Desserts,Banashankari,3.9
1,0,144,Banashankari,Cafe,"Chinese, Cafe, Italian",700.0,Desserts,Banashankari,3.8
0,0,28,Banashankari,"Beverage Shop, Dessert Parlor","Juices, Desserts",150.0,Desserts,Banashankari,3.8
1,0,860,Banashankari,Dessert Parlor,"Desserts, Ice Cream",500.0,Desserts,Banashankari,4.3
0,0,14,Banashankari,Sweet Shop,"Mithai, Street Food",200.0,Desserts,Banashankari,3.5
0,0,66,Banashankari,Bakery,"Bakery, Desserts",300.0,Desserts,Banashankari,4.0
1,0,8,Banashankari,Sweet Shop,"Mithai, Street Food",100.0,Desserts,Banashankari,3.2
1,0,54,Banashankari,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,Desserts,Banashankari,3.7
0,0,7,Banashankari,Dessert Parlor,Desserts,500.0,Desserts,Banashankari,3.5
0,0,9,Banashankari,Dessert Parlor,Ice Cream,300.0,Desserts,Banashankari,3.2
0,0,42,Banashankari,"Beverage Shop, Quick Bites","Beverages, Juices, Desserts, Italian",300.0,Desserts,Banashankari,3.6
0,0,64,Banashankari,Quick Bites,"Fast Food, Bakery",250.0,Desserts,Banashankari,3.8
1,0,14,Banashankari,Bakery,"Bakery, Desserts",350.0,Desserts,Banashankari,3.6
0,0,45,Banashankari,"Takeaway, Delivery",Bakery,400.0,Desserts,Banashankari,3.8
0,0,11,Banashankari,Cafe,"Cafe, Bakery",600.0,Desserts,Banashankari,3.2
0,0,13,Banashankari,Bakery,"Bakery, Desserts",300.0,Desserts,Banashankari,3.5
0,0,7,Banashankari,Dessert Parlor,"Ice Cream, Desserts",150.0,Desserts,Banashankari,3.4
0,0,8,Banashankari,Bakery,"Bakery, Desserts",400.0,Desserts,Banashankari,3.4
0,0,25,Banashankari,Dessert Parlor,"Ice Cream, Desserts",200.0,Desserts,Banashankari,2.9
0,0,17,Banashankari,Dessert Parlor,"Desserts, Ice Cream",150.0,Desserts,Banashankari,3.2
1,0,35,Banashankari,Delivery,"Bakery, Desserts",500.0,Desserts,Banashankari,3.9
1,0,70,Banashankari,Dessert Parlor,"Fast Food, Desserts, Ice Cream",400.0,Desserts,Banashankari,3.9
0,0,98,Basavanagudi,"Sweet Shop, Quick Bites","Mithai, Street Food, North Indian, Chinese",400.0,Desserts,Banashankari,4.0
0,0,25,Basavanagudi,Dessert Parlor,"Ice Cream, Desserts",250.0,Desserts,Banashankari,3.7
1,0,219,Basavanagudi,Cafe,"Cafe, Italian",600.0,Desserts,Banashankari,4.0
1,0,73,Basavanagudi,Bakery,"Bakery, French, Desserts",300.0,Desserts,Banashankari,4.0
0,0,16,Basavanagudi,"Bakery, Quick Bites","Bakery, Street Food",150.0,Desserts,Banashankari,3.6
0,0,8,Basavanagudi,Bakery,"Bakery, Desserts",250.0,Desserts,Banashankari,3.6
1,0,15,Basavanagudi,Bakery,Bakery,400.0,Desserts,Banashankari,3.8
0,0,46,Basavanagudi,"Sweet Shop, Quick Bites","Mithai, Street Food",200.0,Desserts,Banashankari,3.6
1,0,13,Basavanagudi,"Dessert Parlor, Sweet Shop","Desserts, Mithai",300.0,Desserts,Banashankari,3.3
1,0,9,Basavanagudi,Dessert Parlor,Desserts,250.0,Desserts,Banashankari,3.3
1,0,43,Basavanagudi,Dessert Parlor,"Desserts, Ice Cream",250.0,Desserts,Banashankari,4.0
1,0,97,Basavanagudi,Casual Dining,"South Indian, North Indian, Chinese, Street Food",400.0,Desserts,Banashankari,2.7
1,0,22,Basavanagudi,Sweet Shop,"Mithai, Desserts",250.0,Desserts,Banashankari,3.7
0,0,15,Basavanagudi,"Bakery, Quick Bites",Bakery,400.0,Desserts,Banashankari,3.5
1,0,27,Basavanagudi,Dessert Parlor,Fast Food,250.0,Desserts,Banashankari,3.6
1,0,888,Banashankari,Casual Dining,"North Indian, South Indian, Chinese, Fast Food, Juices",750.0,Dine-out,Banashankari,3.9
1,1,349,Banashankari,Casual Dining,"Seafood, Biryani, Beverages, South Indian, North Indian, Kebab",1200.0,Dine-out,Banashankari,4.0
1,0,287,Banashankari,Quick Bites,North Indian,350.0,Dine-out,Banashankari,4.2
1,1,2556,Banashankari,"Casual Dining, Cafe","Pizza, Cafe, Italian",600.0,Dine-out,Banashankari,4.6
1,1,354,Banashankari,Casual Dining,"Asian, Korean, Indonesian, Japanese, Chinese, Thai, Momos",800.0,Dine-out,Banashankari,4.2
1,1,775,Banashankari,Casual Dining,"North Indian, Mughlai, Chinese",800.0,Dine-out,Banashankari,4.1
1,1,2115,Banashankari,Casual Dining,"Pizza, Italian, Continental, Desserts",800.0,Dine-out,Banashankari,4.2
